producerid,name
182077,"Greenhut, Robert (I)"
182092,"Greenlaw, Charles F."
182111,"Greenlee, Laura"
182138,"Greenspan, Alan (I)"
182170,"Greenstein, Scott"
182196,"Greenwald, Nana"
182198,"Greenwald, Robert"
182200,"Greenwald, Stephen R."
182204,"Greenwalt, David"
182216,"Greenwell, Ray"
182499,"Gregory, Laura"
182587,"Greif, Leslie"
182627,"Greisman, Alan"
182664,"Grenet, Bernard"
182808,"Grey, Brad"
182816,"Grey, Donna"
182966,"Gries, Jon"
183002,"Griffen, Arvid"
183038,"Griffin, Christopher (I)"
183057,"Griffin, Dianne"
183096,"Griffin, Junius"
183120,"Griffin, Martha"
183131,"Griffin, Nancy (I)"
183175,"Griffin, Tom (II)"
183280,"Griffith, Raymond (I)"
183285,"Griffith, Robert E. (I)"
183352,"Griffiths, Keith (I)"
183365,"Griffiths, Michael (II)"
183538,"Grillo, Janet (I)"
183544,"Grillo, Michael"
183551,"Grillo, William"
183570,"Grimaldi, Alberto (I)"
183783,"Grisanti, Melanie"
183796,"Grisham, John"
183847,"Gritti, Roland"
183856,"Grivakis, Ernie"
183857,"Grivakis, George"
183893,"Grob, Tony"
183947,"Grodnik, Daniel"
184024,"Grogg, Sam"
184046,"Grokenberger, Otto"
184143,"Groppe, Laura"
184154,"Grosbard, Ulu"
184155,"Grosch, Andreas"
184219,"Gross, Edgar F."
184235,"Gross, H. Daniel"
184240,"Gross, Jack J."
184265,"Gross, Larry (I)"
184285,"Gross, Michael C."
184315,"Grossberg, Jack"
184333,"Grossfeld, Norman J."
184436,"Grossman, Sarah"
184727,"Gruber, Michael (III)"
184775,"Gruenberg, Tom"
184874,"Grundy, Lisa"
184920,"Grunstein, Pierre"
184927,"Grunwald, Peter (I)"
184956,"Gruskoff, Michael"
185260,"Guare, John"
185325,"Guastavino, Priscilla"
185333,"Guay, Richard"
185356,"Guber, Peter"
185365,"Gubernati, Oscar"
185539,"Guerin, J.P."
185648,"Guerrasio, Stephanie"
185829,"Guest, Don"
185892,"Guez, Gerard"
185897,"Guez, Philippe (I)"
185927,"Guggenheim, Ralph"
185941,"Guglielmi, Françoise"
186057,"Guidry, Cynthia (I)"
186320,"Guinness, Laurence"
186337,"Guinzburg, Kate"
186342,"Guiol, Fred"
186360,"Guiremand, Bernard-P."
186479,"Gulick, Jack"
186648,"Gund, George"
186703,"Gunn, Andrew (I)"
186728,"Gunn, James (II)"
186754,"Gunn, Sean (I)"
186851,"Gunther, Lee"
187101,"Gurian, Paul R."
187112,"Gurland, Andrew"
187164,"Gurtiza, Jane"
187192,"Gurvitz, Marc"
187251,"Gustad, Kaizad"
187352,"Gutenberg, Linda"
187364,"Guterson, David"
187691,"Gutowski, Gene"
188004,"Guérin, Gérard (I)"
188039,"Gwartz, Jennifer"
188080,"Gwynn, Paul"
188280,"Gómez Macho, Enrique"
188288,"Gómez Pereira, Manuel"
188312,"Gómez, Andrés Vicente"
188711,"Haas, Belinda"
188783,"Haase, Kathleen"
188992,"Hachuel, Hervé"
189065,"Hackett, John (II)"
189092,"Hackford, Taylor"
189093,"Hackin, Dennis"
189101,"Hackl, Robert (I)"
189107,"Hackman, Gene"
189180,"Haddad, Patrice"
189256,"Hadge, Michael"
189266,"Hadida, Samuel"
189331,"Hadzihalilovic, Lucile"
189339,"Haebler, Christine"
189423,"Hafizka, Nayeem"
189448,"Haft, Steven"
189535,"Hagemann, Martin"
189779,"Hagopian, Kip"
189828,"Hahn, Don (I)"
189894,"Hahnheiser, Christoph"
189938,"Haig, Don"
190055,"Haines, Randa"
190236,"Hakim, Raymond"
190237,"Hakim, Robert (I)"
190289,"Halas, John (I)"
190311,"Halberstadt, Ira"
190340,"Hald, Birgitte"
190402,"Hale, Gregg"
190410,"Hale, Joe"
190416,"Hale, Kevin (I)"
190491,"Haley, Michael (I)"
190498,"Haley, Peter"
190518,"Halfon, Lianne"
190519,"Halfon, Neal"
190541,"Halicki, H.B."
190637,"Hall, Barbara A."
190655,"Hall, Brad (I)"
190744,"Hall, David (X)"
190761,"Hall, Dolly"
190877,"Hall, John (VI)"
191022,"Hall, Paul (I)"
191194,"Halland, Kendra"
191207,"Hallberg, Kathleen"
191239,"Hallenbeck, E. Darrell"
191337,"Halling, Tam"
191388,"Halloway, Ken"
191397,"Hallowell, Todd (I)"
191414,"Hallström, Lasse"
191433,"Halmi Sr., Robert"
191553,"Halsey Solomon, Christian"
191576,"Halsted, Dan"
191652,"Ham, Kyle (I)"
191695,"Hamady, Ron"
191776,"Hambrick, Sharlette"
191786,"Hamburg, Eric"
191793,"Hamburg, Victoria"
191796,"Hamburger, David (I)"
191798,"Hamburger, Kevin"
192142,"Hamilton, Matthew (I)"
192265,"Hamlyn, Michael"
192329,"Hammel, Thomas M."
192390,"Hammer, Will"
192517,"Hammond, Mark (IX)"
192580,"Hamori, Andras (I)"
192606,"Hampson Silk, Graham"
192629,"Hampton, Christopher (I)"
192672,"Hampton, Tim (I)"
192691,"Hamrick, Shari"
192695,"Hamsher, Jane"
192775,"Han, Sanping"
192893,"Hancock, John Lee"
192937,"Hanczakowski, Agatha"
193028,"Handley Chandler, Annette"
193201,"Hank, Daniel"
193209,"Hanke, Chris"
193212,"Hanke, Lynn"
193213,"Hanke, P.J."
193220,"Hankey, Mark"
193230,"Hankins, Dana Satler"
193269,"Hanley, Chris (I)"
193335,"Hann, Denis"
193398,"Hanna, William (I)"
193442,"Hannam, Gary"
193650,"Hansen, Erik (I)"
193663,"Hansen, Gregory"
193718,"Hansen, Lisa M."
193859,"Hanson, Curtis (I)"
193885,"Hanson, Jim (I)"
193896,"Hanson, Kim (II)"
193908,"Hanson, Marla"
194101,"Hara, Masato (I)"
194200,"Harari, Sasha"
194246,"Harbert, Tim (I)"
194496,"Harding, Malcolm R."
194524,"Harding, Stewart"
194563,"Hardman, Karl"
194666,"Hardy, John (III)"
194718,"Hardy, Simon"
194735,"Hare, David (I)"
194761,"Harel, Sharon"
194774,"Harfield, David"
194791,"Hargett, Hester"
194799,"Hargrave, Cynthia"
194966,"Harkless, Daryll"
194991,"Harlan, Jan"
194994,"Harlan, Kristine"
195038,"Harlin, Renny"
195044,"Harling, Robert"
195178,"Harmon, Sidney"
195425,"Harper, Rj (I)"
195463,"Harpster, Michael"
195474,"Harrah, Verna"
195585,"Harrington, Conor"
195746,"Harris, Burtt"
195764,"Harris, Chris (IV)"
195826,"Harris, Dennis (II)"
195873,"Harris, Gail (I)"
195910,"Harris, J. Todd"
195916,"Harris, Jack H."
195926,"Harris, James B."
196064,"Harris, Lynn (I)"
196088,"Harris, Mark R. (I)"
196128,"Harris, Monika"
196187,"Harris, Richard A."
196198,"Harris, Robert (IX)"
196205,"Harris, Robert A."
196229,"Harris, Scott (I)"
196230,"Harris, Scott (II)"
196252,"Harris, Souter"
196291,"Harris, Timothy (I)"
196353,"Harrison, Anne (II)"
196416,"Harrison, Doane"
196432,"Harrison, George (I)"
196441,"Harrison, Greg (III)"
196450,"Harrison, Hugh (I)"
196471,"Harrison, Jim (I)"
196691,"Harryhausen, Ray"
196732,"Hart, Angela (II)"
196813,"Hart, James V."
196833,"Hart, John (V)"
196860,"Hart, Mark (II)"
197066,"Hartley, Hal (I)"
197099,"Hartley, Ted"
197128,"Hartman, Dallas"
197165,"Hartman, Michael (I)"
197331,"Hartwick, Joseph"
197333,"Hartwick, Raymond"
197344,"Hartwig, Wolf C."
197482,"Harvey, Herk"
197569,"Harvey, Rupert (I)"
197650,"Harzenetter, Wilma"
197657,"Hasak, Adi"
197839,"Hashimoto, Richard"
197974,"Haslund-Christensen, Michael"
198049,"Hassanein, Salah M."
198109,"Hassid, Daniel"
198112,"Hassig, Kirk"
198118,"Hassitt, Nicholas"
198259,"Hatch, Darris"
198584,"Hauge, Torleif"
198664,"Hauptman, Andrew"
198745,"Hausman, Michael (I)"
198787,"Havas, Michael (I)"
198799,"Havelock-Allan, Anthony"
198938,"Hawk, Robert (I)"
199016,"Hawkins, Diana"
199017,"Hawkins, Don (II)"
199031,"Hawkins, Jack (I)"
199117,"Hawks, Howard"
199152,"Hawley, Richard (II)"
199157,"Hawn, Goldie"
199321,"Hayashi, Norio"
199630,"Hayes, Terry (I)"
199651,"Hayhoe, Margot"
199665,"Hayley, Keith (I)"
199698,"Hayn-Cass, Debbie"
199732,"Haynes, Eugene"
199742,"Haynes, Jan"
199810,"Hays, Buzz"
199900,"Hayward, Debra"
199908,"Hayward, Leland"
199934,"Hayward, William (I)"
199962,"Hayworth, Rita"
200034,"Hazen, Joseph H."
200055,"Hazlett, David"
200130,"Head, James (III)"
200271,"Healy, Patrick (I)"
200342,"Hearne, Erwin"
200349,"Hearnshaw, Philip"
200407,"Heath, Hilary"
200513,"Hebble, Allison R."
200558,"Hebrero, María Victoria"
200571,"Hecht Lucari, Gianni"
200573,"Hecht, Albie"
200584,"Hecht, Harold"
200596,"Hecht, Marlen"
200649,"Heckerling, Amy"
200765,"Hedien, Jody"
200838,"Heeley-Ray, Kenneth"
200922,"Heffner, Daniel J."
200956,"Hefner, Hugh M."
201001,"Hegele, Gerhard"
201038,"Hegyes, Stephen"
201117,"Heiduschka, Veit"
201320,"Heinesen, Thomas"
201420,"Heinzerling, Billy"
201476,"Heit, Jay (I)"
201508,"Heitzer, Donald"
201588,"Heldman, Christopher"
201617,"Helfant, Michael A."
201644,"Helgeland, Axel"
201645,"Helgeland, Brian"
201665,"Hell, Kevin"
201748,"Heller, Liz"
201761,"Heller, Paul M."
201762,"Heller, Paula"
201763,"Heller, Peter (I)"
201767,"Heller, Rich"
201772,"Heller, Rosilyn"
201784,"Hellerman, Paul"
201807,"Hellinger, Mark"
201815,"Hellman, Jerome"
201818,"Hellman, Marcel"
201824,"Hellman, Monte"
201959,"Helpern, David"
201968,"Helsen, Christel"
201999,"Helvey, Steven"
202072,"Heminway, Tobin"
202146,"Hempstead, Hannah"
202194,"Henchoz, Jean-Marc"
202268,"Henderson, Clark (I)"
202298,"Henderson, Duncan (I)"
202310,"Henderson, Graham (I)"
202323,"Henderson, Jason T."
202450,"Hendler, Gary"
202671,"Henke, Gebhard"
202678,"Henkel, Christoph (I)"
202683,"Henkel, Kim"
202688,"Henkels, Amy"
202692,"Henkin, Hilary (I)"
203087,"Henry, Rayna"
203155,"Henschke, Frank"
203193,"Hensleigh, Jonathan"
203225,"Henson, Brian"
203241,"Henson, Jim (I)"
203252,"Henson, Lisa (II)"
203257,"Henson, Robby"
203343,"Heppell, Hugo"
203367,"Herald, Peter V."
203384,"Herbeck Jr., Ray"
203385,"Herbeck, Bobby"
203414,"Herbert, Henry (I)"
203416,"Herbert, James (I)"
203511,"Herd, Dale (I)"
203567,"Hereford, Kathryn"
203569,"Herek, Stephen"
203652,"Herlihy, Joyce"
203683,"Herman, Debra"
203723,"Herman, Mike (I)"
203896,"Hernandez Jr., Raymond"
203907,"Hernandez, A. Ideth"
203943,"Hernandez, Carlos (I)"
204016,"Hernandez, Jane"
204134,"Hernandez, Tamara (I)"
204406,"Heron, Nye"
204428,"Herr, Michael"
204601,"Herrero, Gerardo"
204704,"Herrington, Suzanne"
204800,"Hersch, Kathie"
204819,"Hersh, Andrew"
204870,"Hershman-Leeson, Lynn"
204880,"Herskovic, Patricia"
204882,"Herskovitz, Marshall"
204942,"Hertzberg, Michael"
204943,"Hertzberg, Paul"
204988,"Herz, Adam"
204996,"Herz, Michael"
205003,"Herzberg, Ilona"
205052,"Herzog, Werner (I)"
205149,"Hess, Jon (I)"
205335,"Heuer, Jonathan"
205346,"Heumann, Eric (I)"
205358,"Heus, Richard"
205364,"Heuser, H. Michael"
205428,"Hewitt, Caroline"
205534,"Heydemann, Klaus"
205573,"Heylen, Alexandre"
205578,"Heyman, David"
205588,"Heyman, Norma"
205626,"Heysen, Kerry"
205631,"Heyward, Andy"
205685,"Hibbard, Mark"
205695,"Hibbert, Jerry (I)"
205701,"Hibbin, Sally"
205714,"Hibler, Christopher"
205718,"Hibler, Winston"
205738,"Hickenlooper, George"
205843,"Hickner, Steve"
205850,"Hickox, Anthony (I)"
205852,"Hickox, S. Bryan"
205941,"Hicks, Patricia (II)"
205955,"Hicks, Seymour"
206048,"Hideto, Furuoka"
206058,"Hieda, Hisashi"
206151,"Higgins, Billy (I)"
206169,"Higgins, Colin (I)"
206173,"Higgins, David (IV)"
206194,"Higgins, J. Paul"
206198,"Higgins, Jean"
206514,"Hileman, Lee Ann"
206658,"Hill, Debra (I)"
206702,"Hill, Grant (I)"
206845,"Hill, Mark F."
207038,"Hill, Walter (I)"
207042,"Hill, William (III)"
207152,"Hilliard, Margaret"
207354,"Hiltzik, Robert"
207421,"Hinchcliffe, Philip"
207483,"Hinds, Anthony (I)"
207495,"Hine, Al"
207542,"Hines, Gene Patrick"
207613,"Hinkley, Matt"
207704,"Hinstin, Jacques"
207732,"Hinton, Gregory (I)"
207899,"Hirata, Kunijiro"
208068,"Hirsch, Ralph"
208107,"Hirschhorn, Charles (I)"
208141,"Hirsh, Michael (I)"
208142,"Hirsh, Michael (II)"
208153,"Hirshenson, Michael (I)"
208175,"Hirst, Victoria"
208272,"Hitchcock, Alfred (I)"
208286,"Hitchcock, Paul"
208338,"Hitzig, Rupert"
208414,"Hlinomaz, Bonnie"
208434,"Ho, A. Kitman"
208518,"Ho, Leonard"
208555,"Ho, Titus"
208556,"Ho, Victor (I)"
208707,"Hobbs, Philip (II)"
208723,"Hobby, Amy"
208736,"Hobel, Mary-Ann"
208737,"Hobel, Philip"
208742,"Hoberman, David"
208762,"Hoblit, Gregory"
208779,"Hobson, Howard"
208845,"Hochroth, John"
209012,"Hodges, Adrian"
209183,"Hoeber, Erich"
209184,"Hoeber, Jon"
209226,"Hoekstra, Lori Jo"
209284,"Hoerr, Mark S."
209406,"Hofflund, Judy"
209469,"Hoffman, Dustin"
209480,"Hoffman, Gary (I)"
209513,"Hoffman, Joe (II)"
209515,"Hoffman, John (IV)"
209560,"Hoffman, Michael (I)"
209576,"Hoffman, Peter (III)"
209618,"Hoffman, Susan (I)"
209625,"Hoffman, Todd (I)"
209775,"Hofmann, Trish"
209870,"Hogan, Paul (I)"
210009,"Hohmann, David"
210124,"Holch, Christoph"
210162,"Holden Jones, Amy"
210199,"Holden, Michael (III)"
210212,"Holden-Garland, Beth"
210242,"Holderried, John"
210271,"Holdsworth, Michelle"
210422,"Holland, Gill"
210593,"Holleran, Leslie"
210608,"Holley, J.E."
210666,"Hollingshead, Lisa"
210754,"Hollocker, Stephen W."
210786,"Holloway, Dona"
211039,"Holmes, Henry (V)"
211124,"Holmes, Preston L."
211128,"Holmes, Richard (II)"
211247,"Holst, Per (I)"
211308,"Holt, Denis"
211323,"Holt, James A."
211983,"Hood, Ernest"
212098,"Hookstratten, Ed"
212101,"Hool, Conrad"
212102,"Hool, Lance"
212129,"Hooper, Elizabeth Joan"
212151,"Hooper, Tobe"
212232,"Hope, Anthony J."
212265,"Hope, Lisa (I)"
212279,"Hope, Ted (I)"
212358,"Hopkins, Ian (I)"
212404,"Hopkins, Stephen (I)"
212540,"Horan, Art"
212568,"Horberg, William"
212664,"Horikoshi, Kenzô"
212667,"Horine, Richmond"
212832,"Hornblow Jr., Arthur"
212846,"Horne, Andrew J."
212955,"Hornstein, Marty"
212982,"Horovitz, Rachael"
213020,"Horowitz, Joanne"
213183,"Horton, Charis"
213243,"Horunzhy, Vladimir"
213316,"Horwitz, Ed"
213400,"Hoskins, Bob (I)"
213433,"Hosogoe, Seigo"
213522,"Hostka, Ruben"
213584,"Hou, Hsiao-hsien"
213640,"Hough, Leslie"
213794,"House, Jonathan (I)"
213801,"House, Lynda"
213831,"Housen, Phyllis"
213834,"Houser, Cheryl Miller"
214202,"Howard, Kelsey T."
214219,"Howard, Lisa (II)"
214266,"Howard, Ron (I)"
214279,"Howard, Sandy (I)"
214360,"Howden, Alan"
214563,"Howenstein, Bing"
214607,"Howington-Marx, Jana"
214645,"Howry, Lyle"
214882,"Hsiao, Charles"
214951,"Hsu, Carleen L."
214961,"Hsu, Feng"
214973,"Hsu, Jade"
214985,"Hsu, Kong"
214991,"Hsu, Li-Kong"
215003,"Hsu, Pin"
215015,"Hsu, V.V. Dachin"
215080,"Hu, Marcus"
215321,"Hubar, Bob"
215333,"Hubbard, Beth"
215361,"Hubbard, Lucien"
215366,"Hubbard, Michael (I)"
215430,"Huber, Gerd"
215499,"Huberty, Martin"
215538,"Huckabee, Tom"
215630,"Hudlin, Reginald (I)"
215631,"Hudlin, Warrington"
215633,"Hudnell, Kevin"
215916,"Huete, Angélica"
215918,"Huete, Cristina"
215987,"Huffam, Mark"
216063,"Huggard, Richard (I)"
216075,"Huggins, Erica"
216083,"Huggins, Roy"
216099,"Hughes Brothers, The"
216110,"Hughes, Albert (I)"
216114,"Hughes, Allen"
216139,"Hughes, Bronwen"
216145,"Hughes, Carol (III)"
216255,"Hughes, Howard (I)"
216284,"Hughes, John (I)"
216343,"Hughes, Marina"
216525,"Hui, Ann (I)"
216596,"Huisman, Mark J."
216695,"Hull, Richard (I)"
216767,"Huly, Larry"
216771,"Human, Jo"
216933,"Humphreys, Douglass"
217024,"Hung Kam-Bo, Sammo"
217377,"Hunter, Douglas (I)"
217502,"Hunter, Ross (I)"
217514,"Hunter, Staci A."
217537,"Hunter, Whitney R."
217657,"Hurd, Gale Anne"
217703,"Hurley, Elizabeth (I)"
218098,"Huston, Anjelica"
218107,"Huston, John (I)"
218322,"Hutchison, Richard 'Hutch'"
218336,"Huth, Hanno"
218352,"Hutman, Jon"
218561,"Hwang, David Henry"
218631,"Hyams, Nessa"
218633,"Hyams, Peter"
218690,"Hyde, John W."
218776,"Hyler, Joan"
218804,"Hyman, Eliot"
218818,"Hyman, Kenneth"
218824,"Hyman, Myron A."
218968,"Hänsel, Marion"
219009,"Hébey, Pierre"
219016,"Héros, Pierre"
219019,"Héroux, Denis"
219020,"Héroux, Justine"
219198,"Iacone, Jeremy"
219392,"Ibazebo, Yvonne Isimeme"
219489,"Ibuki, Makoto (I)"
219537,"Ichaso, Leon"
219538,"Ichaso, Mari"
219554,"Ichikawa, Kiichi"
219725,"Igarashi, Kazuhiro"
219735,"Igarashi, Tomoyuki"
220032,"Ikeda, Tetsuya (I)"
220085,"Ikin, Bridget"
220208,"Ilitch Jr., Michael"
220254,"Illsley, Mark"
220320,"Imai, Kenichi"
220513,"Impens, Dirk"
220514,"Imperato, Michele"
220515,"Imperato, Thomas A. (I)"
220532,"Imperioli, Michael"
220568,"Inaba, Akinori"
220586,"Inagaki, Hiroshi (I)"
220638,"Inbe, Masahiro"
220692,"Indig, Mark"
220799,"Inge, William"
220979,"Ingvar, Anne"
221102,"Inoue, Hiroaki"
221188,"Instrella, Ed"
221341,"Iovenko, Chris"
221373,"Ippolito, Ciro"
221439,"Ireland, Dan"
221478,"Iresteiro, Jose Maria"
221568,"Iron, Daniel"
221614,"Irvin, Sam (I)"
221631,"Irvine, Rich"
221635,"Irvine, Thomas A."
221638,"Irving, Amy (I)"
221702,"Irwin, Gene (I)"
221756,"Isaac, Frank K."
221773,"Isaac, Sandy"
221797,"Isaacs, Diane (II)"
221864,"Isacksen, Peter"
221925,"Iscovich, Mario"
221932,"Iseki, Satoru"
221947,"Isenberg, Carole"
221952,"Isenberg, Gerald I."
222000,"Isherwood, Sarah"
222108,"Ishikawa, Hiroshi (II)"
222120,"Ishikawa, Mitsuhisa"
222354,"Israel, Bob (I)"
222379,"Israel, Michel"
222381,"Israel, Nancy"
222396,"Israel, Stephen (I)"
222505,"Itami, Jûzô"
222524,"Itier, Emmanuel"
222819,"Ivers, Jeffrey D."
223075,"Iyadomi, Ken"
223334,"Jablow, Michael"
223426,"Jacks, James (I)"
223606,"Jackson, Dawn (II)"
223659,"Jackson, George (III)"
223784,"Jackson, Karen Robert"
223818,"Jackson, Larry (III)"
223926,"Jackson, Pamm R."
223935,"Jackson, Peter (I)"
223943,"Jackson, Philip (I)"
223962,"Jackson, Richard (III)"
223987,"Jackson, Ruth (I)"
224000,"Jackson, Samuel L."
224013,"Jackson, Sharon (I)"
224211,"Jacobs, Alan (I)"
224222,"Jacobs, Arthur P."
224288,"Jacobs, Gregory (I)"
224310,"Jacobs, Jill (I)"
224334,"Jacobs, Katie (I)"
224349,"Jacobs, Lilith"
224383,"Jacobs, Michael (I)"
224482,"Jacobsen, John M."
224579,"Jacobson, Mark (I)"
224597,"Jacobson, Peter Marc"
224620,"Jacobson, Tom (I)"
224696,"Jacquelin, Patrick"
224715,"Jacques, Catherine"
224839,"Jafa, Arthur"
224856,"Jaffa, Rick"
224877,"Jaffe, Herb"
224884,"Jaffe, Michael (I)"
224899,"Jaffe, Stanley R."
224900,"Jaffe, Steve (I)"
224901,"Jaffe, Steven-Charles"
224903,"Jaffe, Toby"
225223,"Jakes, Jill"
225270,"Jakoby, Don"
225282,"Jakovljevic, Predrag"
225514,"James, Christopher (V)"
225577,"James, Emma (II)"
225668,"James, Judith (I)"
225829,"James, Steve (II)"
226081,"Janes, Matt"
226156,"Janger, Lane"
226299,"Janne, Dominique"
226318,"Janni, Joseph"
226354,"Janowitz, James A."
226386,"Jansen, Frank (I)"
226391,"Jansen, JoAnn Fregalette"
226445,"Jansons, Jocelyn"
226470,"Janssen, Paul (II)"
226525,"Januzczak, Waldemar"
226561,"Japhet, Wendy"
226576,"Jaques, Peter"
226648,"Jarchow, Stephen P."
226705,"Jaret, Seth"
226747,"Jarmusch, Jim"
226757,"Jaroneski, Karen"
226790,"Jarre, Kevin"
226943,"Jashni, Jon"
226986,"Jason, Melinda"
226998,"Jason, Warren Robert"
227257,"Jayanti, Vikram"
227317,"Jaynes, Brian T."
227698,"Jelin, Beth Maloney"
227711,"Jelinski, Manfred O."
227714,"Jellerette, Desirée"
227795,"Jenkel, Bradley"
228037,"Jennewein, Jim"
228072,"Jennings, Grahame"
228108,"Jennings, Kit (I)"
228167,"Jenny, Marc (II)"
228183,"Jensen, Anders P."
228324,"Jensen, Peter Aalbæk"
228545,"Jerge, Jim"
228546,"Jergens, John"
228675,"Jessel, Ian"
228792,"Jeun, Myung-Ok"
228848,"Jewison, Michael"
228849,"Jewison, Norman"
228859,"Jezek, Jirí (I)"
228963,"Jiang, Feng-Chyt"
229289,"Jin, Hong-An"
229319,"Jindal, Suresh"
229347,"Jinkins, Jim"
229349,"Jinks, Dan"
229515,"Jobs, Steve"
229603,"Joffe, Charles H."
229623,"Joffé, Roland"
229757,"Johar, Yash"
229766,"John Graves, A."
229980,"Johnson, Alan (I)"
230083,"Johnson, Bill (VI)"
230139,"Johnson, Bridget"
230142,"Johnson, Broderick"
230195,"Johnson, Charles (IV)"
230331,"Johnson, David C. (II)"
230333,"Johnson, David D."
230356,"Johnson, Denis (I)"
230408,"Johnson, Elaine (II)"
230461,"Johnson, Ernest (I)"
230526,"Johnson, Greg (II)"
230661,"Johnson, Joanna (I)"
230719,"Johnson, Karen (VI)"
230731,"Johnson, Karl H."
230807,"Johnson, L.A. (I)"
230896,"Johnson, Mark (I)"
230930,"Johnson, Mary Lea"
230966,"Johnson, Michael (IX)"
231039,"Johnson, Nunnally"
231045,"Johnson, Olivia N."
231061,"Johnson, Patrick Read"
231129,"Johnson, Richard (I)"
231139,"Johnson, Richard E. (II)"
231141,"Johnson, Rick (VI)"
231158,"Johnson, Robert A. (I)"
231161,"Johnson, Robert Bruce"
231449,"Johnston, Aaron Kim"
231489,"Johnston, Christine A."
231510,"Johnston, Ed (II)"
231544,"Johnston, Joe (I)"
232263,"Jones, Damian (I)"
232332,"Jones, Dennis E."
232377,"Jones, Eileen (I)"
232447,"Jones, Gareth (IV)"
232474,"Jones, Glenn R."
232704,"Jones, Kevin (VI)"
232784,"Jones, Loretha C."
232870,"Jones, Megan (I)"
232991,"Jones, Paul (I)"
233009,"Jones, Phil (I)"
233022,"Jones, Quincy"
233076,"Jones, Robert (IV)"
233139,"Jones, Scott J."
233198,"Jones, Steven (I)"
233200,"Jones, Steven A. (I)"
233209,"Jones, Susann"
233426,"Joo, Kiyo"
233586,"Jordan, Kevin (I)"
233629,"Jordan, Neil (I)"
233770,"Jorgensen, James (II)"
233776,"Jorgensen, Kim (I)"
233900,"Joseph, David (I)"
234041,"Josephson, Barry"
234113,"Josipovic, Dragan"
234147,"Jossen, Barry"
234148,"Josset, Dominique"
234166,"Josten, Walter"
234238,"Jourd'hui, Gérard"
234361,"Joy, Champagne"
234436,"Joyce, Michael R."
234451,"Joyce, William (II)"
234479,"Joyner, Tom (I)"
234559,"Juban Jr., Lope V."
234638,"Judelewicz, Pascal"
234657,"Judge, Mike (I)"
234689,"Judson, Stephen"
234739,"Juhl, Jerry"
234814,"Julian, Laura (I)"
234849,"Julien, Jay"
234974,"Jung, Christophe"
235075,"Junger Witt, Paul"
235127,"Junkersdorf, Eberhard"
235183,"Juranville, Jacques"
235208,"Jurgensen, Randy"
235249,"Jurow, Martin"
235289,"Jusko, James A."
235345,"Justin, George"
235405,"Juvonen, Nancy"
235487,"Jíra, Jan"
235531,"Jönsson, Lars (I)"
235599,"K, Caron"
235715,"Kabasele, Munga K."
235742,"Kabillio, Eli"
235786,"Kacandes, Georgia"
235802,"Kachel, Greg"
235851,"Kaczorowski, Mick"
235943,"Kadokawa, Tsuguhiko"
236064,"Kagan, Michael J."
236164,"Kahn, Alfred"
236216,"Kahn, Michael Alan"
236241,"Kahn, Sheldon"
236559,"Kakutani, Masaru"
236653,"Kalb, Steven M."
236779,"Kalin, Tom"
236803,"Kalins, Marjorie"
236814,"Kalish, Barbara"
236887,"Kalligheri, Jeff"
236904,"Kallista, Jaromír"
236921,"Kalman, Ernest"
236933,"Kalmbach, Peter"
236935,"Kalmbach, Scott"
237019,"Kaltenbach, Christian"
237224,"Kamenka, Alexandre"
237240,"Kamerman, Larry"
237272,"Kamikura, Takayuki (I)"
237438,"Kamp, Ralph"
237571,"Kanazawa, Kiyomi"
237593,"Kanda, Koshiro"
237596,"Kanda, Shûkichi"
237748,"Kane, Mary (III)"
237771,"Kane, Robert (I)"
237876,"Kanesaku, Haruyo"
237925,"Kang, Han-young"
237933,"Kang, James (I)"
238164,"Kanto, Robert A."
238259,"Kao, Shirley"
238279,"Kapanets, Oleg"
238356,"Kaplan, Andy (II)"
238361,"Kaplan, Avram 'Butch'"
238367,"Kaplan, Betty (I)"
