movieid,name
1812255,"Select Video [fi] - (????) (Finland) (video)"
1812255,"Tec Home Vídeo [br] - (Brazil) (VHS)"
1812255,"Yleisradio (YLE) [fi] - (1985) (Finland) (TV)"
1812450,"National Broadcasting Company (NBC) [us] - (1997) (USA) (TV) (broadcast premiere)"
1812450,"Roadshow Entertainment Video [au] - (????) (Australia) (VHS)"
1812450,"SF Video [se] - (1995) (Sweden) (VHS)"
1812450,"TriPictures [es] - (1994) (Spain) (theatrical)"
1812450,"Warner Bros. [de] - (1994) (Germany) (theatrical)"
1812450,"Warner Bros. [nl] - (1995) (Netherlands) (theatrical)"
1812450,"Warner Bros. [us] - (1994) (USA) (theatrical)"
1812450,"Warner Home Video [de] - (1994) (Germany) (VHS)"
1812450,"Warner Home Video [us] - (1994) (USA) (VHS)"
1812450,"Warner Home Video [us] - (1994) (USA) (video) (laserdisc)"
1812450,"Warner Home Video [us] - (2000) (USA) (DVD)"
1812490,"Acacias Films Productions [fr] - (1997) (France) (theatrical) (as Acacias)"
1812490,"Alliance Atlantis Communications [ca] - (1997) (Canada) (theatrical)"
1812490,"Buena Vista Home Entertainment (BVHE) [us] - (1997) (USA) (VHS)"
1812490,"Comedy Central [nl] - (2008) (Netherlands) (TV)"
1812490,"Criterion Collection, The [us] - (2004) (USA) (DVD)"
1812490,"Egmont Entertainment [fi] - (1998) (Finland) (VHS)"
1812490,"Egmont Entertainment [fi] - (2004) (Finland) (DVD)"
1812490,"Europa Carat [br] - (????) (Brazil) (VHS)"
1812490,"Europa Filmes [br] - (????) (Brazil) (DVD)"
1812490,"Filmes Castello Lopes [pt] - (????) (Portugal) (VHS)"
1812490,"Finnkino [fi] - (1998) (Finland) (theatrical)"
1812490,"Fox Network [us] - (2001) (USA) (TV) (broadcast premiere)"
1812490,"Frenetic Films [ch] - (1997) (Switzerland) (theatrical)"
1812490,"Gativideo [ar] - (????) (Argentina) (VHS)"
1812490,"Herald Film Company [jp] - (????) (Japan) (theatrical)"
1812490,"Laurenfilm [es] - (????) (Spain) (theatrical)"
1812490,"Líder Films [es] - (????) (Argentina) (theatrical)"
1812490,"Metrodome Distribution [gb] - (1997) (UK) (theatrical)"
1812490,"Miramax Films [us] - (1997) (USA) (theatrical)"
1812490,"Nelonen [fi] - (2001) (2008) (Finland) (TV)"
1812490,"New Films International [us]"
1812490,"Nordisk Film [fi] - (2012) (Finland) (DVD)"
1812490,"RCV Film Distribution [nl] - (????) (Belgium) (theatrical)"
1812490,"RCV Film Distribution [nl] - (????) (Luxembourg) (theatrical)"
1812490,"RCV Film Distribution [nl] - (????) (Netherlands) (theatrical)"
1812490,"Scotia International Filmverleih [de] - (1997) (Germany) (theatrical)"
1812490,"SubTV [fi] - (2003) (Finland) (TV)"
1812490,"Universum Film (UFA) [de] - (2004) (Germany) (DVD)"
1813663,"Buena Vista Pictures [us]"
1815267,"20th Century Fox Home Entertainment [gb] - (2000) (UK) (DVD)"
1815267,"A-Film Distribution [nl] - (2000) (Netherlands) (theatrical)"
1815267,"A-Film Home Entertainment [nl] - (2001) (Netherlands) (DVD) (VHS)"
1815267,"Amuse Pictures [jp] - (2001) (Japan) (theatrical)"
1815267,"British Broadcasting Corporation (BBC) [gb] - (2002) (UK) (TV) (BBC1)"
1815267,"Cine Qua Non Films [jp] - (2001) (Japan) (theatrical)"
1815267,"DreamWorks Distribution [us] - (2000) (USA) (theatrical)"
1815267,"DreamWorks Home Entertainment [us] - (2000) (USA) (DVD)"
1815267,"Filmes Lusomundo [pt] - (2000) (Portugal) (theatrical)"
1815267,"Monopole-Pathé [ch] - (2000) (Switzerland) (theatrical)"
1815267,"National Broadcasting Company (NBC) [us] - (2004) (USA) (TV)"
1815267,"Pathé Distribution [gb] - (2000) (UK) (DVD)"
1815267,"Pathé Distribution [gb] - (2000) (UK) (theatrical)"
1815267,"Pathé [fr] - (2000) (France) (theatrical)"
1815267,"Sogepaq [es] - (2000) (Spain) (DVD)"
1815267,"StudioCanal [fr] - (2000) (France) (DVD)"
1815267,"Tobis StudioCanal [de] - (2000) (Germany) (theatrical)"
1815267,"United International Pictures (UIP) [ar] - (2000) (Argentina) (theatrical)"
1815267,"United International Pictures [jp] - (2001) (Japan) (theatrical)"
1815267,"Universal Home Video [br] - (200?) (Brazil) (DVD)"
1815267,"Universal Home Video [br] - (200?) (Brazil) (VHS)"
1815267,"Warner Sogefilms A.I.E. [es] - (2000) (Spain) (theatrical)"
1815901,"Argentina Video Home [ar] - (19??) (Argentina) (VHS)"
1815901,"Chapel Distribution [au] - (1997) (Australia) (theatrical)"
1815901,"Intervideo [hu] - (????) (Hungary) (VHS)"
1815901,"MGM Home Entertainment [fr] - (2000) (France) (DVD)"
1815901,"MGM Home Entertainment [us] - (1999) (USA) (DVD)"
1815901,"MGM Home Entertainment [us] - (1999) (USA) (VHS)"
1815901,"MGM Home Entertainment [us] - (2007) (USA) (DVD)"
1815901,"MGM/UA Home Entertainment [us] - (1989) (USA) (video) (laserdisc)"
1815901,"MGM/UA Home Entertainment [us] - (1995) (USA) (VHS)"
1815901,"Twentieth Century Fox Home Entertainment [nl] - (2000) (Netherlands) (VHS)"
1815901,"Twentieth Century Fox Home Entertainment [nl] - (2007) (Netherlands) (DVD)"
1815901,"Umbrella Entertainment [au] - (2013) (Australia) (DVD)"
1815901,"United Artists [us] - (1988) (USA) (theatrical)"
1815901,"United International Pictures (UIP) [at] - (1989) (Austria) (theatrical)"
1815901,"Warner Home Video [nl] - (19??) (Netherlands) (VHS)"
1815914,"(UIP) Duna Film [hu] - (????) (Hungary) (VHS)"
1815914,"Argentina Video Home [ar] - (????) (Argentina) (VHS)"
1815914,"Budapest Film [hu] - (200?) (Hungary) (DVD)"
1815914,"CIC Video [nl] - (199?) (Netherlands) (VHS)"
1815914,"Indies Home Entertainment [nl] - (2008) (Netherlands) (DVD)"
1815914,"MCA/Universal Home Video [us] - (1991) (USA) (VHS)"
1815914,"MCA/Universal Home Video [us] - (1991) (USA) (video) (laserdisc)"
1815914,"MCA/Universal Pictures [us] - (1990) (USA) (theatrical)"
1815914,"United International Pictures (UIP) [fr] - (1991) (France) (theatrical)"
1815914,"Universal Home Entertainment [us] - (1999) (USA) (DVD)"
1815914,"Universal Studios Home Video [us]"
1815915,"Argentina Video Home [ar] - (199?) (Argentina) (VHS)"
1815915,"Budapest Film [hu] - (200?) (Hungary) (DVD)"
1815915,"Indies Home Entertainment [nl] - (2008) (Netherlands) (DVD)"
1815915,"MCA/Universal Home Video [us] - (1992) (USA) (VHS)"
1815915,"MCA/Universal Home Video [us] - (1992) (USA) (video) (laserdisc)"
1815915,"Universal Home Entertainment [us] - (2003) (USA) (DVD)"
1815915,"Universal Home Entertainment [us] - (2006) (USA) (DVD)"
1815915,"Universal Pictures [us] - (1991) (USA) (theatrical)"
1816153,"Argentina Video Home [ar] - (Argentina) (DVD)"
1816153,"Argentina Video Home [ar] - (Argentina) (VHS)"
1816153,"CIC Vídeo [br] - (Brazil) (VHS)"
1816153,"CIC-Taft Home Video [au]"
1816153,"Columbia Broadcasting System (CBS) [us] - (1990) (USA) (TV) (broadcast premiere)"
1816153,"Paramount Filmes do Brasil [br] - (2002) (Brazil) (DVD)"
1816153,"Paramount Home Entertainment [nl] - (2000) (Netherlands) (VHS)"
1816153,"Paramount Home Entertainment [nl] - (2004) (Netherlands) (DVD)"
1816153,"Paramount Home Entertainment [nl] - (2008) (Netherlands) (DVD) (Award Winning Collection)"
1816153,"Paramount Home Video [us] - (USA) (laserdisc)"
1816153,"Paramount Pictures [us] - (1986) (USA) (theatrical)"
1816153,"Svenska Filminstitutet (SFI) [se] - (1987) (Sweden) (theatrical)"
1816153,"United International Pictures (UIP) [ar] - (2004) (Argentina) (re-release)"
1816153,"United International Pictures (UIP) [se] - (1987) (Sweden) (theatrical)"
1816171,"Anchor Bay Entertainment [us] - (USA) (DVD)"
1816171,"Anchor Bay Entertainment [us] - (USA) (VHS)"
1816171,"Astro Distribution [de] - (1994) (Germany) (video) (laserdisc)"
1816171,"Atlantic Film [se] - (2001) (Sweden) (DVD)"
1816171,"Cannon Screen Entertainment [de] - (198?) (West Germany) (VHS)"
1816171,"Cannon Video [nl] - (198?) (Netherlands) (VHS)"
1816171,"Divisa Home Video [es] - (2011-2013) (Spain) (DVD)"
1816171,"E1 Entertainment Benelux [nl] - (2010) (Netherlands) (DVD) (double feature with "Children of the Corn II: The Final Sacrifice")"
1816171,"Embassy Home Entertainment [us] - (video)"
1816171,"Entertainment One Benelux [nl] - (2011) (Netherlands) (DVD) (double feature with "Children of the Corn II: The Final Sacrifice")"
1816171,"Finnkino Video [fi] - (1993) (Finland) (VHS)"
1816171,"Flashback Home Vídeo [br] - (Brazil) (VHS)"
1816171,"Future Film [fi] - (2000) (Finland) (VHS) (DVD)"
1816171,"I.D Films [fr] - (1985) (France) (theatrical)"
1816171,"Image Entertainment [us] - (2011) (USA) (DVD)"
1816171,"Image Entertainment [us] - (laserdisc)"
1816171,"Kinowelt Home Entertainment [de] - (2008) (Germany) (DVD)"
1816171,"Mainostelevisio (MTV3) [fi] - (1999) (Finland) (TV)"
1816171,"New World Pictures [us] - (1984) (USA) (theatrical)"
1816171,"Oy Europa Vision AB [fi] - (1988) (Finland) (VHS)"
1816171,"RCV Home Entertainment [nl] - (2001) (Netherlands) (DVD)"
1816171,"Starmaker Video [us] - (video)"
1816171,"Succéfilm AB [se] - (Sweden) (theatrical)"
1816171,"Suomi-Filmi [fi] - (1985) (Finland) (theatrical)"
1816171,"Yleisradio (YLE) [fi] - (1993) (Finland) (TV)"
1816175,"América Vídeo [br] - (Brazil) (VHS)"
1816175,"Astro Distribution [de] - (1994) (Germany) (video) (laserdisc)"
1816175,"Cosmos Home Entertainment [nl] - (199?) (Netherlands) (VHS)"
1816175,"Dimension Films [us] - (1993) (USA) (theatrical)"
1816175,"E1 Entertainment Benelux [nl] - (2010) (Netherlands) (DVD) (double feature with "Children of the Corn")"
1816175,"Echo Bridge Home Entertainment [us] - (2011) (USA) (DVD)"
1816175,"Entertainment One Benelux [nl] - (2011) (Netherlands) (DVD) (double feature with "Children of the Corn")"
1816175,"Finnkino Video [fi] - (1993) (Finland) (VHS)"
1816175,"Future Film [fi] - (2000) (Finland) (DVD)"
1816175,"Gativideo [ar] - (1994) (Argentina) (VHS)"
1816175,"Kinowelt Home Entertainment [de] - (2008) (Germany) (DVD)"
1816175,"Mainostelevisio (MTV3) [fi] - (1999) (Finland) (TV)"
1816175,"Paramount Home Video [us] - (USA) (laserdisc)"
1816175,"Paramount Home Video [us] - (USA) (VHS)"
1816175,"RCV Home Entertainment [nl] - (2001) (Netherlands) (DVD)"
1816175,"Still Entertainment [nl] - (1993) (Netherlands) (VHS)"
1816176,"Astro Distribution [de] - (1995) (Germany) (video) (laserdisc)"
1816176,"Buena Vista Home Video [us] - (1996) (USA) (VHS)"
1816176,"Cinema International [nl] - (1995) (Netherlands) (VHS)"
1816176,"Dimension Home Video [us] - (1995) (USA) (video) (laserdisc)"
1816176,"Dimension Home Video [us] - (2001) (USA) (DVD)"
1816176,"Echo Bridge Home Entertainment [us] - (2011) (USA) (DVD)"
1816176,"Flashstar Home Vídeo [br] - (Brazil) (VHS)"
1816176,"Future Film [fi] - (2004) (Finland) (DVD)"
1816176,"Kinowelt Home Entertainment [de] - (2008) (Germany) (DVD)"
1816176,"Nordisk Film Home Entertainment [fi] - (1996) (Finland) (VHS)"
1816176,"RCV Home Entertainment [nl] - (2001) (Netherlands) (DVD)"
1816176,"Starlight [de] - (1995) (Germany) (VHS)"
1816176,"Videosonic Arts [gr] - (1996) (Greece) (VHS)"
1816182,"Columbia Broadcasting System (CBS) [us] - (1972) (USA) (TV) (network premiere)"
1816182,"Metro-Goldwyn-Mayer (MGM) [fr] - (1964) (France) (theatrical)"
1816182,"Metro-Goldwyn-Mayer (MGM) [gb] - (1963) (UK) (theatrical)"
1816182,"Metro-Goldwyn-Mayer (MGM) [us] - (1964) (USA) (theatrical)"
1816182,"MGM/UA Home Entertainment [us] - (1992) (USA) (VHS)"
1816182,"MGM/UA Home Entertainment [us] - (USA) (laserdisc)"
1816182,"Warner Home Video [ca] - (2004) (Canada) (DVD)"
1816182,"Warner Home Video [us] - (2004) (USA) (DVD)"
1816238,"Beyond Films [au] - (1996) (worldwide) (theatrical)"
1816238,"Gativideo [ar] - (1999) (Argentina) (VHS)"
1816238,"Kamras Film Group [fi] - (1998) (Finland) (theatrical)"
1816238,"Miramax Films [us] - (1997) (USA)"
1816238,"Miramax Home Video [us] - (1999) (USA) (VHS)"
1816238,"Pretty Pictures [fr] - (France)"
1816238,"Roadshow Entertainment Video [au] - (Australia) (VHS)"
1816238,"Roadshow Entertainment [au]"
1816379,"Concorde Filmverleih [de] - (2000) (Germany) (theatrical)"
1816379,"Laurus Entertainment [nl] - (2001) (Netherlands) (VHS) (rental)"
1816379,"Lolistar [fr] - (2000) (France) (theatrical)"
1816379,"Paradiso Entertainment [nl] - (2001) (Netherlands) (theatrical)"
1816379,"Paradiso Home Entertainment [nl] - (2003) (Netherlands) (DVD)"
1816379,"Warner Bros. Entertainment [ca] - (1999) (Canada) (theatrical)"
1816379,"Warner Bros. [us] - (1999) (USA) (theatrical)"
1816379,"Warner Home Video [us] - (2000) (USA) (DVD) (VHS)"
1816691,"Argentina Video Home [ar] - (19??) (Argentina) (VHS)"
1816691,"Argentina Video Home [ar] - (2002) (Argentina) (DVD)"
1816691,"Argentina Video Home [ar] - (2002) (Argentina) (VHS)"
1816691,"CIC Vídeo [br] - (19??) (Brazil) (VHS)"
1816691,"CIC-Taft Home Video [au] - (19??) (Australia) (VHS)"
1816691,"CIC-Taft Home Video [au] - (19??) (Australia) (video) (laserdisc)"
1816691,"Cinéma International Corporation (CIC) [ar] - (1974) (Argentina) (theatrical)"
1816691,"Cinema International Corporation (CIC) [fi] - (1975) (Finland) (theatrical)"
1816691,"Cinema International Corporation (CIC) [fr] - (1974) (France) (theatrical)"
1816691,"Cinema International Corporation (CIC) [nl] - (1974) (Netherlands) (theatrical)"
1816691,"Cinéma International Corporation (CIC) [se] - (1974) (Sweden) (theatrical)"
1816691,"Cinema Internazional Corporation [de] - (1974) (West Germany) (theatrical)"
1816691,"Columbia Broadcasting System (CBS) [us] - (1976) (USA) (TV)"
1816691,"Consorcio Ibérico Cinematográfico (CIC) [es] - (1974) (Spain) (theatrical)"
1816691,"Esselte Video [fi] - (1980s) (Finland) (VHS)"
1816691,"Finnkino [fi] - (2001) (Finland) (DVD)"
1816691,"Home Video Hellas (HVH) [gr] - (1988) (Greece) (VHS)"
1816691,"Lusomundo [pt] - (1974) (Portugal) (theatrical)"
1816691,"Nelonen [fi] - (1998) (2002) (Finland) (TV)"
1816691,"Paramount Filmes do Brasil [br] - (????) (Brazil) (DVD)"
1816691,"Paramount Home Entertainment Finland [fi] - (2007) (Finland) (DVD)"
1816691,"Paramount Home Entertainment [nl] - (2000) (Netherlands) (DVD)"
1816691,"Paramount Home Entertainment [nl] - (2000) (Netherlands) (VHS)"
1816691,"Paramount Home Entertainment [nl] - (2008) (Netherlands) (DVD) (Award Winning Collection)"
1816691,"Paramount Home Entertainment [se] - (2000) (Sweden) (DVD)"
1816691,"Paramount Home Entertainment [se] - (2007) (Sweden) (DVD)"
1816691,"Paramount Home Entertainment [us] - (1999) (USA) (DVD) (2 disc)"
1816691,"Paramount Home Entertainment [us] - (2000) (USA) (DVD) (widescreen)"
1816691,"Paramount Home Entertainment [us] - (2006) (USA) (DVD)"
1816691,"Paramount Home Entertainment [us] - (2007) (USA) (DVD)"
1816691,"Paramount Home Entertainment [us] - (2012) (USA) (DVD) (Blu-ray)"
1816691,"Paramount Home Video [ca] - (1999) (Canada) (DVD) (dubbed into French)"
1816691,"Paramount Home Video [us] - (1979) (USA) (VHS) (pan and scan)"
1816691,"Paramount Home Video [us] - (1989) (USA) (VHS)"
1816691,"Paramount Home Video [us] - (1991) (USA) (video) (laserdisc)"
1816691,"Paramount Pictures [us] - (1974) (USA) (theatrical) (as Paramount)"
1816691,"Paramount Pictures [us] - (1998) (USA) (VHS) (AFI Edition)"
1816691,"Paramount Pictures [us] - (2007) (USA) (DVD) (Special Collector's Edition)"
1816691,"Paramount Pictures [us] - (2009) (USA) (DVD) (2 disc Centennial Collection)"
1816691,"Paramount Pictures [us] - (2012) (USA) (DVD) (Blu-ray)"
1816691,"Phillips [de] - (1992) (Germany) (video) (laserdisc)"
1816691,"Prem'er Video Fil'm [ru] - (19??) (Russia) (VHS)"
1816691,"Svenska Filminstitutet (SFI) [se] - (1994) (Sweden) (theatrical) (16 mm)"
1816691,"Yleisradio (YLE) [fi] - (1987) (1995) (2008) (2010) (Finland) (TV)"
1816742,"Argentina Video Home [ar] - (2000) (Argentina) (DVD)"
1816742,"Argentina Video Home [ar] - (2000) (Argentina) (VHS)"
1816742,"Behaviour Distribution [ca] - (Canada)"
1816742,"Eurocine [ar] - (2000) (Argentina) (theatrical)"
1816742,"Kinowelt Home Entertainment [de] - (2007) (Germany) (DVD)"
1816742,"Lions Gate Films [us] - (2003) (USA) (all media)"
1816742,"NTV-PROFIT [ru]"
1816742,"Panasia Films [hk] - (1998) (Hong Kong) (theatrical)"
1816742,"Panorama Entertainment [hk] - (2004) (Hong Kong) (DVD)"
1816742,"RCV Film Distribution [nl] - (Belgium)"
1816742,"RCV Film Distribution [nl] - (Luxembourg)"
1816742,"RCV Film Distribution [nl] - (Netherlands)"
1816742,"Solopan [pl] - (1997)) (Poland) (theatrical)"
1816742,"Trimark Pictures [us] - (1998) (USA) (all media)"
1817535,"Better Television Distribution [us] - (2006) (worldwide) (TV)"
1817535,"Columbia Broadcasting System (CBS) [us] - (1985) (USA) (TV) (original airing)"
1817535,"Kam & Ronson Enterprise Co [hk] - (2009) (Hong Kong) (DVD)"
1817535,"Mogul Communications [gb] - (1988) (UK) (VHS)"
1817535,"Reel Media International [us] - (2004) (worldwide) (video)"
1817535,"Reel Media International [us] - (2007) (worldwide) (all media)"
1817535,"VCII Home Entertainment [us] - (1984) (USA) (VHS)"
1817898,"Concorde Pictures [us] - (1986) (USA) (theatrical)"
1817898,"Lightning Video [us] - (1987) (USA) (VHS)"
1817898,"Lions Gate Films Home Entertainment [us] - (2004) (2012) (USA) (DVD)"
1817898,"Vestron Video International [be] - (1987) (Belgium) (VHS)"
1817898,"Vestron Video International [nl] - (198?) (Netherlands) (VHS) (as "Killbots")"
1817898,"Vestron Video International [se] - (1987) (Finland) (VHS)"
1818342,"Columbia Broadcasting System (CBS) [us] - (1987) (USA) (TV)"
1818342,"Columbia Pictures [us] - (1983) (USA) (theatrical)"
1818342,"Columbia TriStar Home Entertainment [nl] - (1999) (Netherlands) (DVD)"
1818342,"Columbia TriStar Home Video [es] - (1999) (Spain) (DVD)"
1818342,"Columbia TriStar Home Video [nl] - (1998) (Netherlands) (VHS)"
1818342,"Columbia TriStar Home Video [us] - (1999) (USA) (DVD)"
1818342,"Egmont Entertainment [fi] - (2000) (Finland) (DVD)"
1818342,"LK-TEL [ar] - (198?) (Argentina) (VHS)"
1818342,"Mainostelevisio (MTV) [fi] - (1991) (Finland) (TV)"
1818342,"Nelonen [fi] - (1998) (1999) (Finland) (TV)"
1818342,"Nordisk Film Home Entertainment [fi] - (1997) (Finland) (VHS)"
1818342,"RCA/Columbia Pictures Home Video [es] - (1985) (Spain) (VHS)"
1818342,"RCA/Columbia Pictures Home Video [us] - (USA) (laserdisc)"
1818342,"RCA/Columbia Pictures Home Video [us] - (USA) (VHS)"
1818342,"RCA/Columbia Pictures International Video [nl] - (198?) (Netherlands) (VHS)"
1818342,"Sony Pictures Home Entertainment Nordic [fi] - (2004) (Finland) (DVD) (special edition)"
1818342,"Sony Pictures Home Entertainment [nl] - (2006) (Netherlands) (DVD)"
1818342,"Universal Pictures Finland [fi] - (200?) (Finland) (DVD)"
1818342,"Video Trade [fi] - (198?) (Finland) (VHS)"
1818342,"Warner Bros. / Columbia Pictures [fi] - (1984) (Finland) (theatrical)"
1818342,"Warner-Columbia Film [fr] - (1984) (France) (theatrical)"
1818342,"Warner-Columbia Films [ar] - (1984) (Argentina) (theatrical)"
1818342,"Warner-Columbia Filmverleih [de] - (1984) (West Germany) (theatrical)"
1818562,"Argentina Video Home [ar] - (1990) (Argentina) (VHS)"
1818562,"Argentina Video Home [ar] - (2001) (Argentina) (DVD)"
1818562,"Argentina Video Home [ar] - (2001) (Argentina) (VHS) (re-edited)"
1818562,"Fazer Musiikki Oy/Fazer Video [fi] - (1990) (Finland) (VHS)"
1818562,"Mainostelevisio (MTV3) [fi] - (1998) (Finland) (TV)"
1818562,"Sandrew Metronome Distribution [fi] - (2003) (Finland) (DVD)"
1818562,"Warner Bros. [ar] - (2001) (Argentina) (all media) (re-release)"
1818562,"Warner Bros. [gb] - (19??) (UK) (theatrical)"
1818562,"Warner Bros. [us] - (1989) (USA) (theatrical) (as Warner Bros. Pictures A Warner Communications Company)"
1818562,"Warner Home Video [de] - (2003) (Germany) (DVD)"
1818562,"Warner Home Video [de] - (2006) (Germany) (DVD) (Blu-ray)"
1818562,"Warner Home Video [fi] - (2007) (Finland) (DVD)"
1818562,"Warner Home Video [nl] - (1999) (Netherlands) (VHS)"
1818562,"Warner Home Video [nl] - (2004) (Netherlands) (DVD)"
1818562,"Warner Home Video [us] - (2006) (USA) (DVD) (HD-DVD)"
1818562,"Yleisradio (YLE) [fi] - (1995) (Finland) (TV) (TV2)"
1819155,"Artisan Entertainment [us]"
1819155,"Europa Diffusion [fr] - (video)"
